고객ID,나이,소득,근속연수,복지비사용액,만족도점수,건강지수,지원인원,성별,결혼상태,고용형태,학력,복지등급,지역,장애여부,웰니스참여,보육지원,정신건강지원,기록일자
CUST100151,96.59080316185575,1000000.0,67.88298944633824,183991.08584842272,104.66596754380862,144.59286803102424,52.46691339924487,남성,기혼,정규직,석사,프리미엄,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100152,58.401262683359825,2733245.0,33.00569507158767,92306.06458429068,94.62716563133826,103.48464935590482,27.34104448043287,여성,미혼,정규직,고졸,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100153,54.805155890614984,1912292.0,18.6509589053508,39168.06033184381,90.39701396073487,85.42010841851945,10.787605440460554,여성,미혼,비정규직,전문학사,기본,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100154,68.47085857679606,5470418.0,25.16637795327566,85287.06446949975,93.13513370436841,99.98614574072384,24.419802262242413,남성,미혼,정규직,고졸,기본,대전,없음,아니오,아니오,예,2025-09-18
CUST100155,37.90539277079199,4711780.0,8.101283015329534,17716.04774989581,88.8008436144088,55.42123622727307,4.901092489299418,남성,기혼,계약직,전문학사,표준,인천,없음,예,아니오,예,2025-09-18
CUST100156,125.2779554105351,2674219.0,69.00847344153759,222924.08974336597,126.26136544631827,124.92679031898626,62.13265216764992,남성,기혼,정규직,전문학사,기본,인천,없음,예,아니오,예,2025-09-18
CUST100157,60.506119922602096,6202922.0,18.713108754660162,49026.05613634506,80.35348616916072,76.90483934259873,14.482342616423614,여성,기혼,정규직,석사,실버,부산,경증,예,아니오,아니오,2025-09-18
CUST100158,45.20949496657591,4678118.0,31.685887373951893,66089.06827340859,102.36004068734275,113.63851898629207,19.16624845589368,남성,미혼,정규직,고졸,기본,울산,없음,예,아니오,아니오,2025-09-18
CUST100159,107.42525915996178,3110202.0,70.68172519433405,212531.08643665654,132.65400211120823,114.50959771450489,61.282654697208066,여성,미혼,정규직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100160,83.85632452407243,1000000.0,57.440840804849756,195925.07156325108,118.66541228075533,105.67694762015505,53.72135265133304,남성,기혼,무직,학사,표준,부산,없음,예,아니오,예,2025-09-18
CUST100161,80.46338729315642,6249131.0,38.41187389767571,107112.06777406237,116.41655530542484,69.97999460925517,30.399296557490576,기타,기혼,정규직,석사,표준,기타,없음,아니오,아니오,예,2025-09-18
CUST100162,122.38039296361663,1832513.0,79.86723306082222,245140.09064846046,127.85162874451703,126.9056486687497,70.21565462674052,남성,사별,정규직,박사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100163,41.925960960830544,1525521.0,22.215698421691574,35988.051440039155,70.83582709777151,79.04335004073569,9.907118683718178,여성,미혼,무직,학사,기본,대구,없음,예,아니오,아니오,2025-09-18
CUST100164,82.45984881094405,4727084.0,45.107852928074166,107153.05453773639,58.52991277210826,69.3782732686069,30.39583467739523,남성,미혼,정규직,박사,프리미엄,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100165,,6427702.0,,,,,,남성,기혼,정규직,석사,표준,대전,없음,예,예,아니오,2025-09-18
CUST100166,99.5315265608613,5161127.0,53.30654601080967,176501.08454857333,139.23598119074717,111.98528222663126,49.41636432773306,,기혼,정규직,박사,표준,대전,없음,예,아니오,아니오,2025-09-18
CUST100167,111.37611777307882,4176690.0,50.487901157091,172335.07671788722,87.41902918436209,124.96702387662879,48.26713961227228,여성,기혼,비정규직,학사,프리미엄,대전,중증,아니오,아니오,예,2025-09-18
CUST100168,109.51823988867449,4213705.0,79.48692214901644,256550.09086377698,126.92839992242031,148.96290681419703,74.33962623846998,남성,기혼,은퇴,고졸,가족형,인천,없음,아니오,아니오,예,2025-09-18
CUST100169,54.92971090565246,4524098.0,32.58732505246159,83313.06214972334,101.09821587266715,86.90886054108509,23.87648123871888,여성,이혼,무직,학사,프리미엄,대전,없음,아니오,아니오,예,2025-09-18
CUST100170,,4410714.0,,,,,,여성,기혼,정규직,학사,표준,대구,없음,예,아니오,예,2025-09-18
CUST100171,41.234809346203996,3837429.0,15.385422960725958,33494.04548925895,73.35679095689007,58.138560056144094,10.218302168881737,,기혼,은퇴,전문학사,표준,대전,없음,아니오,아니오,예,2025-09-18
CUST100172,63.00287701633892,3625041.0,27.709118929312712,79902.07302855345,110.68702515731214,116.08664839571222,22.95400137468401,남성,이혼,정규직,전문학사,표준,부산,없음,예,아니오,아니오,2025-09-18
CUST100173,,3424888.0,,,,,,여성,기혼,정규직,학사,프리미엄,인천,없음,예,아니오,아니오,2025-09-18
CUST100174,,2595242.0,,,,,,여성,미혼,계약직,석사,가족형,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100175,61.35319494697378,?,27.37200612778159,37538.058368991624,68.26150836384056,83.12462281632153,10.338605999924045,남성,미혼,정규직,고졸,기본,부산,없음,예,아니오,아니오,2025-09-18
CUST100176,90.61373592602087,1468451.0,53.49183383972876,176827.07499514273,105.3233698992385,121.45323998875108,48.49546542605681,여성,기혼,정규직,학사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100177,91.43921903761735,3381992.0,41.26581654651711,117922.07693006721,106.04324629402318,110.49678085989147,32.36866607957922,,기혼,정규직,학사,프리미엄,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100178,,2313690.0,,,,,,남성,기혼,정규직,박사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100179,115.16310955220953,2175692.0,49.60826197986804,149664.09031851328,140.30584617280903,106.79499343947688,42.07417416541759,여성,미혼,계약직,석사,표준,기타,없음,예,예,아니오,2025-09-18
CUST100180,113.2774322638073,3715872.0,73.08018802701704,233848.08660540986,149.69705536875097,99.37392342689354,66.12043853175508,여성,미혼,비정규직,학사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100181,,5170402.0,,,,,,남성,기혼,정규직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100182,35.2517521587432,4601979.0,11.72558072090582,22606.049912075392,73.12568259166193,82.00121302141689,7.24145441516421,남성,미혼,정규직,전문학사,실버,광주,없음,아니오,아니오,예,2025-09-18
CUST100183,67.39625410142449,1615399.0,34.50669096851971,74083.06728814285,120.00974148787142,64.48431501487802,22.354533855648132,여성,미혼,무직,학사,표준,인천,없음,예,아니오,아니오,2025-09-18
CUST100184,,2312446.0,,,,,,남성,미혼,계약직,학사,기본,서울,없음,아니오,아니오,예,2025-09-18
CUST100185,68.88509311899526,4628925.0,33.70768927441179,68629.05517854657,80.53775002204063,54.65514409397422,20.848255641552505,여성,기혼,정규직,석사,기본,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100186,56.13278307329279,2321015.0,10.782673252011046,33088.05773550673,77.55868600778153,93.643873124576,9.120322323319243,,미혼,은퇴,석사,기본,서울,없음,예,아니오,아니오,2025-09-18
CUST100187,93.39570755076267,3230440.0,60.19579962031643,190614.0723931953,110.23664450631236,99.19369202975628,54.267281137402165,남성,기혼,비정규직,고졸,표준,울산,없음,예,아니오,예,2025-09-18
CUST100188,49.234502972620625,4160062.0,23.216984083113232,66291.04120225704,53.8004908207364,62.57394762820561,18.194149407069645,여성,미혼,정규직,학사,표준,인천,없음,아니오,아니오,예,2025-09-18
CUST100189,87.3008109681791,2337986.0,76.99695366779532,233943.07709228975,139.81552449177082,95.88847936985248,66.13599343850304,여성,기혼,정규직,전문학사,기본,서울,없음,아니오,아니오,예,2025-09-18
CUST100190,50.90598669596155,3626450.0,17.792688679691583,54102.059223170916,113.31618698065192,67.73822218928875,15.875833274204076,남성,기혼,정규직,고졸,프리미엄,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100191,69.388026959254,1899169.0,26.724740752501134,63208.04734150411,64.57263374732678,46.037390051317765,18.356303001449447,여성,미혼,계약직,전문학사,프리미엄,인천,없음,예,아니오,아니오,2025-09-18
CUST100192,57.93539974356956,2778358.0,30.86331189228847,50579.058655350585,86.47295516597606,67.38541548543867,16.909063456424807,여성,미혼,정규직,고졸,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100193,47.11999189150141,3883738.0,22.11297990892754,73093.05642419725,81.14238433564442,102.52561171694073,20.072518085653563,여성,미혼,정규직,석사,표준,대전,없음,아니오,아니오,예,2025-09-18
CUST100194,76.05725058186597,1588407.0,40.85709161439323,116545.06945604442,111.262928083807,89.86074780099608,32.983632270802936,여성,기혼,정규직,전문학사,실버,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100195,55.57661762065316,4028569.0,12.851883506418377,34741.04884254227,78.7950596649192,52.24508384886441,11.563359848500887,,미혼,무직,전문학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100196,38.962485620892686,3476434.0,16.537313410476294,28855.046124200016,59.410404438670795,76.11211655491536,7.9486050987153405,남성,미혼,정규직,석사,프리미엄,광주,없음,아니오,아니오,예,2025-09-18
CUST100197,47.150771994036006,4162987.0,10.504416837106573,14977.04776698674,61.3698569808659,71.1550234467571,4.150670312808482,남성,기혼,무직,전문학사,표준,부산,없음,예,아니오,예,2025-09-18
CUST100198,45.58730258736283,3768696.0,6.608076235280223,12891.055472472319,63.01483092962318,103.14984341939021,6.5865963096477484,남성,미혼,은퇴,고졸,프리미엄,대구,경증,아니오,아니오,아니오,2025-09-18
CUST100199,,5136968.0,,,,,,남성,미혼,정규직,전문학사,프리미엄,울산,없음,아니오,아니오,예,2025-09-18
CUST100200,60.825264691508515,3650269.0,30.706366008080543,53788.067314470936,105.94160008620402,83.56667710374349,14.797723228257885,여성,기혼,정규직,고졸,프리미엄,대전,중증,아니오,아니오,아니오,2025-09-18
CUST100201,74.23404389413278,2984713.0,32.79212179048133,95342.06800361573,93.04971495637265,104.42294455919777,27.176370639815865,여성,이혼,정규직,고졸,가족형,서울,없음,아니오,아니오,예,2025-09-18
CUST100202,84.79870760274906,3646757.0,42.22609275949549,111950.07508012954,120.62718325388943,89.75373777721815,30.731651075211346,여성,,무직,고졸,가족형,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100203,79.33358073828353,,27.341371808706977,92083.06437884127,94.26714482089187,85.93472327954966,27.280448114416945,여성,미혼,정규직,학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100204,84.50781899220343,3558632.0,64.22406304931596,216458.0832127363,125.51137629682354,147.34940657735694,60.35496700936822,여성,이혼,정규직,고졸,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100205,102.24997141502485,3548710.0,84.91714950133154,262886.082161667,143.82323464849176,99.29973167630476,76.06570842973065,여성,미혼,정규직,전문학사,표준,대구,없음,예,아니오,아니오,2025-09-18
CUST100206,66.32851718374646,2657609.0,32.81753511968091,66545.0685267221,94.28557316768264,98.55303005525761,19.29157648711154,여성,이혼,정규직,석사,프리미엄,대전,없음,예,아니오,아니오,2025-09-18
CUST100207,57.732458748706826,2704518.0,18.11614276474087,35291.0538010553,73.24980124383464,71.57869250425667,10.718917561251025,남성,미혼,은퇴,학사,프리미엄,기타,없음,아니오,아니오,예,2025-09-18
CUST100208,134.78169010630066,1816873.0,96.31254011131564,315769.0992911457,157.49523329372792,136.3107725079025,87.56454805699498,여성,기혼,비정규직,석사,기본,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100209,131.19858702501023,56232867.0,60.23778704897687,186227.09001324317,134.06539164321265,100.14840571336379,53.08496184801331,여성,미혼,무직,학사,기본,울산,없음,아니오,예,아니오,2025-09-18
CUST100210,96.67456635159941,2007364.0,51.85801136225211,177043.0782372472,121.68051225538944,110.71093733803366,49.55810305757686,남성,이혼,정규직,학사,프리미엄,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100211,69.31824450646373,2668513.0,24.173969597446142,51974.0611627966,86.65167567010482,76.8234758329273,14.294933466605693,,,정규직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100212,94.86365881863563,2637911.0,54.74352111387439,152243.07784386232,120.4938026449588,94.4103406561832,43.76650891140658,여성,기혼,은퇴,고졸,표준,광주,없음,예,아니오,예,2025-09-18
CUST100213,74.48656277229588,4573909.0,30.700947459672825,92636.0644357868,107.01275383089113,74.87104101599547,26.432189376864162,남성,미혼,정규직,고졸,프리미엄,광주,없음,예,아니오,아니오,2025-09-18
CUST100214,,3146060.0,,,,,,여성,미혼,은퇴,학사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100215,72.61172949251588,4997290.0,30.197245420385457,78544.05934637118,86.11380103068328,71.05565983337226,23.56771694461817,남성,기혼,정규직,학사,기본,부산,없음,예,아니오,아니오,2025-09-18
CUST100216,65.11649812938049,2691811.0,38.87657562691802,120415.06312316858,107.30099299638725,84.99262140674813,34.03674292655915,남성,기혼,정규직,석사,기본,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100217,99.78479269670986,3834792.0,70.07930607382772,221149.0774262375,107.77518744901386,121.28606699942256,61.63332303035093,여성,기혼,비정규직,석사,기본,울산,없음,아니오,아니오,예,2025-09-18
CUST100218,127.46143145065582,2497583.0,113.36174142273981,332757.1107443097,158.58655251736886,180.62433392887695,91.22707603794458,여성,미혼,은퇴,학사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100219,58.46987496249711,6074178.0,22.250970751422045,59860.04497975546,51.071187464794775,68.41942787565429,16.437193125040935,여성,기혼,은퇴,학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100220,95.5637807838659,2074881.0,32.347700840846386,96599.0598571585,72.98601438875832,70.02794717920958,27.51242586190014,여성,미혼,정규직,학사,표준,기타,없음,예,예,아니오,2025-09-18
CUST100221,40.21223476421281,,25.26709431909791,77114.04383546418,65.41805419460506,70.79447806638247,24.15946999392333,남성,이혼,정규직,박사,기본,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100222,81.57216433437242,4260532.0,43.144047022450295,114762.07526393536,118.68605046350108,95.63330786072267,32.50139873824606,여성,이혼,정규직,석사,기본,서울,없음,예,아니오,아니오,2025-09-18
CUST100223,41.212445514335215,3996558.0,25.44902898955134,69782.05672863411,91.04721890867772,92.52644605785726,20.165845479323643,여성,미혼,비정규직,석사,기본,대구,없음,아니오,아니오,예,2025-09-18
CUST100224,48.927420482342264,,16.4977071623677,46918.05279956804,65.78571299342373,89.48834841446839,17.90027295134543,여성,기혼,계약직,전문학사,실버,인천,없음,예,아니오,아니오,2025-09-18
